chromosome	enhancer_wide_start	enhancer_wide_end	enhancer_start	enhancer_end	sequence_start	sequence_end	target_start	target_end	main_tss_start	main_tss_end	main_tss_bin	validated	H3K27ac/abs(distance)	relative_tss_distance	relative_main_tss_distance	is_enhancer	dataset_name	cell_type_target	gene	Gene	Element name	ziga_key	fulco_key	fix_enhancer_wide_start	fix_enhancer_wide_end	actual_tss_distance
chr10	23094578	23096578	23055761	23055872	22898970	23292186	23038234	23152922	23095578	23095706	448	False	0.1642507784599617	-39762.0	-39762.0	True	gasperini2019	K562	MSRB2	MSRB2		gasperini2019_MSRB2_23055761-23055872	not_fulco	23054816	23056816	39826
chr10	23094578	23096578	23056024	23056115	22898970	23292186	23038234	23152922	23095578	23095706	448	False	0.1574904832799172	-39509.0	-39509.0	True	gasperini2019	K562	MSRB2	MSRB2		gasperini2019_MSRB2_23056024-23056115	not_fulco	23055069	23057069	39573
chr10	23438457	23440457	23512514	23512692	23242849	23636065	23382113	23496801	23439457	23439585	448	False	0.1589789705691357	73146.0	73146.0	True	gasperini2019	K562	OTUD1	OTUD1		gasperini2019_OTUD1_23512514-23512692	not_fulco	23511603	23513603	73082
chr10	24684806	24686806	24568116	24568467	24489198	24882414	24628462	24743150	24723822	24723950	745	False	0.1013077644939417	-117514.5	-155530.5	True	gasperini2019	K562	ARHGAP21	ARHGAP21		gasperini2019_ARHGAP21_24568116-24568467	not_fulco	24567291	24569291	155595
chr10	24684806	24686806	24568892	24568928	24489198	24882414	24628462	24743150	24723822	24723950	745	False	0.1907320117050703	-116895.5	-154911.5	True	gasperini2019	K562	ARHGAP21	ARHGAP21		gasperini2019_ARHGAP21_24568892-24568928	not_fulco	24567910	24569910	154976
chr10	24951595	24953595	24958699	24959058	24755987	25149203	24895251	25009939	24952595	24952723	448	False	2.415241897779723	6283.0	6283.0	True	gasperini2019	K562	PRTFDC1	PRTFDC1		gasperini2019_PRTFDC1_24958699-24959058	not_fulco	24957878	24959878	6219
chr10	25026639	25028639	24958699	24959058	24831031	25224247	24970295	25084983	25016119	25016247	358	False	0.2651054063939903	-68761.25	-57241.25	True	gasperini2019	K562	ENKUR	ENKUR		gasperini2019_ENKUR_24958699-24959058	not_fulco	24957878	24959878	57305
chr10	25015634	25017634	24958699	24959058	24820026	25213242	24959290	25073978	25016506	25016634	447	False	0.2633262449460332	-57756.0	-57628.0	True	gasperini2019	K562	THNSL1	THNSL1		gasperini2019_THNSL1_24958699-24959058	not_fulco	24957878	24959878	57692
chr1	180631026	180633026	180585505	180586328	180435418	180828634	180574682	180689370	180632026	180632154	448	False	0.6939942359303839	-46110.0	-46110.0	True	gasperini2019	K562	XPR1	XPR1		gasperini2019_XPR1_180585505-180586328	not_fulco	180584916	180586916	46174
chr1	180631026	180633026	180603235	180603641	180435418	180828634	180574682	180689370	180632026	180632154	448	False	0.1651200726430233	-28588.0	-28588.0	True	gasperini2019	K562	XPR1	XPR1		gasperini2019_XPR1_180603235-180603641	not_fulco	180602438	180604438	28652
chr1	180631026	180633026	180609695	180610083	180435418	180828634	180574682	180689370	180632026	180632154	448	False	1.7281481512851786	-22137.0	-22137.0	True	gasperini2019	K562	XPR1	XPR1		gasperini2019_XPR1_180609695-180610083	not_fulco	180608889	180610889	22201
chr1	180631026	180633026	180610412	180610898	180435418	180828634	180574682	180689370	180632026	180632154	448	True	2.555512398519021	-21371.0	-21371.0	True	gasperini2019	K562	XPR1	XPR1		gasperini2019_XPR1_180610412-180610898	not_fulco	180609655	180611655	21435
chr1	180631026	180633026	180611239	180611720	180435418	180828634	180574682	180689370	180632026	180632154	448	False	1.9186487838857251	-20547.0	-20547.0	True	gasperini2019	K562	XPR1	XPR1		gasperini2019_XPR1_180611239-180611720	not_fulco	180610479	180612479	20611
chr1	181087699	181089699	181104603	181105976	180892091	181285307	181031355	181146043	181088699	181088827	448	False	0.5979059533227848	16590.0	16590.0	True	gasperini2019	K562	IER5	IER5		gasperini2019_IER5_181104603-181105976	not_fulco	181104289	181106289	16526
chr1	181087699	181089699	181141427	181141976	180892091	181285307	181031355	181146043	181088699	181088827	448	True	0.204989040065705	53002.0	53002.0	True	gasperini2019	K562	IER5	IER5		gasperini2019_IER5_181141427-181141976	not_fulco	181140701	181142701	52938
chr1	181087699	181089699	181142324	181142872	180892091	181285307	181031355	181146043	181088699	181088827	448	False	0.1364619672761786	53899.0	53899.0	True	gasperini2019	K562	IER5	IER5		gasperini2019_IER5_181142324-181142872	not_fulco	181141598	181143598	53835
chr1	193104774	193106774	193113275	193113678	192909166	193302382	193048430	193163118	193105390	193105518	445	False	2.161323077041984	7702.5	8086.5	True	gasperini2019	K562	GLRX2	GLRX2		gasperini2019_GLRX2_193113275-193113678	not_fulco	193112476	193114476	8022
chr1	193047564	193049564	192986025	192986497	192851956	193245172	192991220	193105908	193059316	193059444	532	False	0.0510147060715882	-62302.83333334327	-73054.83333334327	True	gasperini2019	K562	UCHL5	UCHL5		gasperini2019_UCHL5_192986025-192986497	not_fulco	192985261	192987261	73119
chr1	193047564	193049564	193115748	193115991	192851956	193245172	192991220	193105908	193059316	193059444	532	False	0.1737196183753646	67305.16666665673	56553.16666665673	True	gasperini2019	K562	UCHL5	UCHL5		gasperini2019_UCHL5_193115748-193115991	not_fulco	193114869	193116869	56489
chr1	193121068	193123068	193114056	193114179	192925460	193318676	193064724	193179412	193121940	193122068	447	False	2.763330833359964	-7951.0	-7823.0	True	gasperini2019	K562	CDC73	CDC73		gasperini2019_CDC73_193114056-193114179	not_fulco	193113117	193115117	7887
chr1	193121068	193123068	193115748	193115991	192925460	193318676	193064724	193179412	193121940	193122068	447	False	1.6182497992505354	-6199.0	-6071.0	True	gasperini2019	K562	CDC73	CDC73		gasperini2019_CDC73_193115748-193115991	not_fulco	193114869	193116869	6135
chr1	197141837	197143837	197017981	197018082	196946229	197339445	197085493	197200181	197146549	197146677	477	False	0.0170238917835644	-124805.66666665672	-128517.66666665672	True	gasperini2019	K562	ASPM	ASPM		gasperini2019_ASPM_197017981-197018082	not_fulco	197017031	197019031	128582
chr1	198174963	198176963	198079490	198079976	197979355	198372571	198118619	198233307	198156891	198157019	299	False	0.0312719782884632	-96230.0	-77158.0	True	gasperini2019	K562	NEK7	NEK7		gasperini2019_NEK7_198079490-198079976	not_fulco	198078733	198080733	77222
chr1	198637969	198639969	198557086	198557168	198442361	198835577	198581625	198696313	198638969	198639097	448	False	0.0431975135576851	-81842.40000000596	-81842.40000000596	True	gasperini2019	K562	PTPRC	PTPRC		gasperini2019_PTPRC_198557086-198557168	not_fulco	198556127	198558127	81906
chr1	201699148	201701148	201605166	201605449	201503540	201896756	201642804	201757492	201648180	201648308	42	False	0.0243257675238577	-94840.66666665672	-42872.66666665673	True	gasperini2019	K562	NAV1	NAV1		gasperini2019_NAV1_201605166-201605449	not_fulco	201604307	201606307	42937
chr1	201945569	201947569	202075983	202076422	201749961	202143177	201889225	202003913	201946441	201946569	447	False	0.0317754928411656	129633.0	129761.0	True	gasperini2019	K562	LMOD1	LMOD1		gasperini2019_LMOD1_202075983-202076422	not_fulco	202075202	202077202	129697
chr1	201945569	201947569	202076735	202077215	201749961	202143177	201889225	202003913	201946441	201946569	447	False	0.0266009384857345	130406.0	130534.0	True	gasperini2019	K562	LMOD1	LMOD1		gasperini2019_LMOD1_202076735-202077215	not_fulco	202075975	202077975	130470
chr1	202008940	202010940	202075983	202076422	201813332	202206548	201952596	202067284	202010580	202010708	453	True	0.0628326478681011	66262.25	65622.25	True	gasperini2019	K562	ELF3	ELF3		gasperini2019_ELF3_202075983-202076422	not_fulco	202075202	202077202	65558
chr1	202008940	202010940	202076735	202077215	201813332	202206548	201952596	202067284	202010580	202010708	453	False	0.0522978210684781	67035.25	66395.25	True	gasperini2019	K562	ELF3	ELF3		gasperini2019_ELF3_202076735-202077215	not_fulco	202075975	202077975	66331
chr1	202008940	202010940	202117937	202118346	201813332	202206548	201952596	202067284	202010580	202010708	453	False	0.0233999646095538	108201.25	107561.25	True	gasperini2019	K562	ELF3	ELF3		gasperini2019_ELF3_202117937-202118346	not_fulco	202117141	202119141	107497
chr1	202008940	202010940	202118782	202119349	201813332	202206548	201952596	202067284	202010580	202010708	453	True	0.0285421280989235	109125.25	108485.25	True	gasperini2019	K562	ELF3	ELF3		gasperini2019_ELF3_202118782-202119349	not_fulco	202118065	202120065	108421
chr1	201954502	201956502	202076735	202077215	201758894	202152110	201898158	202012846	201955502	201955630	448	False	0.0285851745185915	121473.0	121473.0	True	gasperini2019	K562	TIMM17A	TIMM17A		gasperini2019_TIMM17A_202076735-202077215	not_fulco	202075975	202077975	121409
chr1	202408624	202410624	202343858	202344032	202213016	202606232	202352280	202466968	202416792	202416920	504	False	0.024187675492661	-65679.375	-72847.375	True	gasperini2019	K562	PPP1R12B	PPP1R12B		gasperini2019_PPP1R12B_202343858-202344032	not_fulco	202342945	202344945	72911
chr1	1229699	1231699	1156079	1158933	1034091	1427307	1173355	1288043	1231979	1232107	458	False	0.1919027151009227	-73192.6000000001	-74472.6000000001	True	gasperini2019	K562	SDF4	SDF4		gasperini2019_SDF4_1156079-1158933	not_fulco	1156506	1158506	74537
chr1	1229699	1231699	1120161	1120487	1034091	1427307	1173355	1288043	1231979	1232107	458	False	0.0117506503104775	-110374.6000000001	-111654.6000000001	True	gasperini2019	K562	SDF4	SDF4		gasperini2019_SDF4_1120161-1120487	not_fulco	1119324	1121324	111719
chr1	1107102	1109102	1156079	1158933	911494	1304710	1050758	1165446	1116038	1116166	510	False	0.3446366053256339	49404.30000000005	41468.30000000005	True	gasperini2019	K562	C1orf159	C1orf159		gasperini2019_C1orf159_1156079-1158933	not_fulco	1156506	1158506	41404
chr1	1107102	1109102	1134850	1135934	911494	1304710	1050758	1165446	1116038	1116166	510	False	0.3727005321895513	27290.300000000047	19354.300000000047	True	gasperini2019	K562	C1orf159	C1orf159		gasperini2019_C1orf159_1134850-1135934	not_fulco	1134392	1136392	19290
chr1	1272800	1274800	1156079	1158933	1077192	1470408	1216456	1331144	1273800	1273928	448	False	0.1228914930883985	-116293.6000000001	-116293.6000000001	True	gasperini2019	K562	UBE2J2	UBE2J2		gasperini2019_UBE2J2_1156079-1158933	not_fulco	1156506	1158506	116358
chr1	1281231	1283231	1156079	1158933	1085623	1478839	1224887	1339575	1280567	1280695	435	False	0.1161335719376596	-124724.83333333326	-123060.83333333326	True	gasperini2019	K562	SCNN1D	SCNN1D		gasperini2019_SCNN1D_1156079-1158933	not_fulco	1156506	1158506	123125
chr1	202920678	202922678	202968930	202969376	202725070	203118286	202864334	202979022	202927182	202927310	491	False	0.0832575140703551	47475.0	41971.0	True	gasperini2019	K562	KLHL12	KLHL12		gasperini2019_KLHL12_202968930-202969376	not_fulco	202968153	202970153	41907
chr11	9463469	9465469	9551798	9552426	9267861	9661077	9407125	9521813	9461013	9461141	421	False	0.3388871028204618	87642.59999999963	91098.59999999964	True	gasperini2019	K562	ZNF143	ZNF143		gasperini2019_ZNF143_9551798-9552426	not_fulco	9551112	9553112	91035
chr11	9463469	9465469	9347168	9347526	9267861	9661077	9407125	9521813	9461013	9461141	421	False	0.0075488784109271	-117122.40000000036	-113666.40000000036	True	gasperini2019	K562	ZNF143	ZNF143		gasperini2019_ZNF143_9347168-9347526	not_fulco	9346347	9348347	113730
chr11	9463469	9465469	9363982	9364837	9267861	9661077	9407125	9521813	9461013	9461141	421	False	0.7419216768335575	-100060.40000000036	-96604.40000000036	True	gasperini2019	K562	ZNF143	ZNF143		gasperini2019_ZNF143_9363982-9364837	not_fulco	9363409	9365409	96668
chr11	9577816	9579816	9551798	9552426	9382208	9775424	9521472	9636160	9573568	9573696	407	False	1.4388849822424232	-26703.599999999627	-21455.599999999627	True	gasperini2019	K562	WEE1	WEE1		gasperini2019_WEE1_9551798-9552426	not_fulco	9551112	9553112	21520
chr11	9577816	9579816	9565872	9566480	9382208	9775424	9521472	9636160	9573568	9573696	407	False	5.49099389425186	-12639.599999999627	-7391.5999999996275	True	gasperini2019	K562	WEE1	WEE1		gasperini2019_WEE1_9565872-9566480	not_fulco	9565176	9567176	7456
chr11	9577816	9579816	9566836	9566937	9382208	9775424	9521472	9636160	9573568	9573696	407	False	5.633430334800362	-11929.599999999627	-6681.599999999628	True	gasperini2019	K562	WEE1	WEE1		gasperini2019_WEE1_9566836-9566937	not_fulco	9565886	9567886	6746
chr11	9577816	9579816	9652189	9652664	9382208	9775424	9521472	9636160	9573568	9573696	407	False	0.0469784575402713	73610.40000000037	78858.40000000037	True	gasperini2019	K562	WEE1	WEE1		gasperini2019_WEE1_9652189-9652664	not_fulco	9651426	9653426	78794
chr11	9681739	9683739	9565872	9566480	9486131	9879347	9625395	9740083	9664051	9664179	302	False	0.4146843470625798	-116563.0	-97875.0	True	gasperini2019	K562	SWAP70	SWAP70		gasperini2019_SWAP70_9565872-9566480	not_fulco	9565176	9567176	97939
chr11	312690	314690	350815	351291	117082	510298	256346	371034	313946	314074	450	True	0.7334793637319105	37363.0	37107.0	True	gasperini2019	K562	IFITM1	IFITM1		gasperini2019_IFITM1_350815-351291	not_fulco	350053	352053	37043
chr11	312690	314690	353443	353607	117082	510298	256346	371034	313946	314074	450	False	0.5452482594147149	39835.0	39579.0	True	gasperini2019	K562	IFITM1	IFITM1		gasperini2019_IFITM1_353443-353607	not_fulco	352525	354525	39515
chr11	312690	314690	355570	356606	117082	510298	256346	371034	313946	314074	450	False	1.7817870607114044	42398.0	42142.0	True	gasperini2019	K562	IFITM1	IFITM1		gasperini2019_IFITM1_355570-356606	not_fulco	355088	357088	42078
chr11	312690	314690	267065	267859	117082	510298	256346	371034	313946	314074	450	False	0.4510515378947595	-46228.0	-46484.0	True	gasperini2019	K562	IFITM1	IFITM1		gasperini2019_IFITM1_267065-267859	not_fulco	266462	268462	46548
chr11	11840820	11842820	11814940	11815091	11645212	12038428	11784476	11899164	11841948	11842076	449	False	0.2014297575997787	-26805.333333333954	-26933.333333333954	True	gasperini2019	K562	USP47	USP47		gasperini2019_USP47_11814940-11815091	not_fulco	11814015	11816015	26997
chr1	205749183	205751183	205751291	205751700	205553575	205946791	205692839	205807527	205750183	205750311	448	False	11.334396734470277	1312.0	1312.0	True	gasperini2019	K562	NUCKS1	NUCKS1		gasperini2019_NUCKS1_205751291-205751700	not_fulco	205750495	205752495	1248
chr1	205749183	205751183	205787342	205787808	205553575	205946791	205692839	205807527	205750183	205750311	448	False	0.3208287001982376	37392.0	37392.0	True	gasperini2019	K562	NUCKS1	NUCKS1		gasperini2019_NUCKS1_205787342-205787808	not_fulco	205786575	205788575	37328
chr1	205812199	205814199	205751291	205751700	205616591	206009807	205755855	205870543	205813199	205813327	448	False	0.2410010455663328	-61704.0	-61704.0	True	gasperini2019	K562	SLC41A1	SLC41A1		gasperini2019_SLC41A1_205751291-205751700	not_fulco	205750495	205752495	61768
chr11	14544102	14546102	14422253	14422698	14348494	14741710	14487758	14602446	14520270	14520398	254	False	0.0329900303919836	-122626.59999999964	-97794.59999999964	True	gasperini2019	K562	PSMA1	PSMA1		gasperini2019_PSMA1_14422253-14422698	not_fulco	14421475	14423475	97859
chr11	14347310	14349310	14422253	14422698	14151702	14544918	14290966	14405654	14359062	14359190	532	False	0.0508770092122274	74164.66666666605	63412.666666666046	True	gasperini2019	K562	RRAS2	RRAS2		gasperini2019_RRAS2_14422253-14422698	not_fulco	14421475	14423475	63349
chr11	14890952	14892952	14895010	14895304	14695344	15088560	14834608	14949296	14892208	14892336	450	False	4.003980771472783	3204.5	2948.5	True	gasperini2019	K562	CYP2R1	CYP2R1		gasperini2019_CYP2R1_14895010-14895304	not_fulco	14894157	14896157	2885
chr1	207042841	207044841	207084653	207085173	206847233	207240449	206986497	207101185	207053185	207053313	521	False	0.0927761768489189	41072.0	31728.0	True	gasperini2019	K562	PFKFB2	PFKFB2		gasperini2019_PFKFB2_207084653-207085173	not_fulco	207083913	207085913	31664
chr1	207051030	207053030	207084653	207085173	206855422	207248638	206994686	207109374	207051006	207051134	440	False	0.0868127269501585	32883.5	33907.5	True	gasperini2019	K562	YOD1	YOD1		gasperini2019_YOD1_207084653-207085173	not_fulco	207083913	207085913	33843
chr1	207031757	207033757	207084653	207085173	206836149	207229365	206975413	207090101	207032757	207032885	448	False	0.0564384258582425	52156.0	52156.0	True	gasperini2019	K562	C1orf116	C1orf116		gasperini2019_C1orf116_207084653-207085173	not_fulco	207083913	207085913	52092
chr1	207321089	207323089	207205059	207205449	207125481	207518697	207264745	207379433	207321577	207321705	444	False	0.0600983412496863	-116834.66666665672	-116322.66666665672	True	gasperini2019	K562	CD55	CD55		gasperini2019_CD55_207205059-207205449	not_fulco	207204254	207206254	116387
chr1	207321089	207323089	207311319	207311519	207125481	207518697	207264745	207379433	207321577	207321705	444	False	0.3506601979752921	-10669.666666656733	-10157.666666656733	True	gasperini2019	K562	CD55	CD55		gasperini2019_CD55_207311319-207311519	not_fulco	207310419	207312419	10222
chr1	211674604	211676604	211630096	211631491	211478996	211872212	211618260	211732948	211675604	211675732	448	False	0.5321252392009779	-44810.66666665673	-44810.66666665673	True	gasperini2019	K562	NEK2	NEK2		gasperini2019_NEK2_211630096-211631491	not_fulco	211629793	211631793	44875
chr1	211674604	211676604	211633097	211633811	211478996	211872212	211618260	211732948	211675604	211675732	448	False	0.1306043932484946	-42149.66666665673	-42149.66666665673	True	gasperini2019	K562	NEK2	NEK2		gasperini2019_NEK2_211633097-211633811	not_fulco	211632454	211634454	42214
chr1	211829502	211831502	211928228	211928732	211633894	212027110	211773158	211887846	211830758	211830886	450	False	0.0779396407477167	97978.5	97722.5	True	gasperini2019	K562	LPGAT1	LPGAT1		gasperini2019_LPGAT1_211928228-211928732	not_fulco	211927480	211929480	97658
chr1	212020725	212022725	211928228	211928732	211825117	212218333	211964381	212079069	212035421	212035549	555	False	0.0712212414996699	-93244.80000001192	-106940.80000001192	True	gasperini2019	K562	INTS7	INTS7		gasperini2019_INTS7_211928228-211928732	not_fulco	211927480	211929480	107005
